# "fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality",tipo
9.300000000000000711e+00,3.900000000000000133e-01,4.400000000000000022e-01,2.100000000000000089e+00,1.069999999999999979e-01,3.400000000000000000e+01,1.250000000000000000e+02,9.978000000000000203e-01,3.140000000000000124e+00,1.219999999999999973e+00,9.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,6.199999999999999956e-01,8.000000000000000167e-02,1.800000000000000044e+00,7.599999999999999811e-02,8.000000000000000000e+00,2.400000000000000000e+01,9.978000000000000203e-01,3.479999999999999982e+00,5.300000000000000266e-01,9.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.900000000000000355e+00,5.200000000000000178e-01,2.600000000000000089e-01,1.899999999999999911e+00,7.900000000000000078e-02,4.200000000000000000e+01,1.400000000000000000e+02,9.963999999999999524e-01,3.229999999999999982e+00,5.400000000000000355e-01,9.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.599999999999999645e+00,4.899999999999999911e-01,2.800000000000000266e-01,1.899999999999999911e+00,1.100000000000000006e-01,2.000000000000000000e+01,1.360000000000000000e+02,9.971999999999999753e-01,2.930000000000000160e+00,1.949999999999999956e+00,9.900000000000000355e+00,6.000000000000000000e+00,1.000000000000000000e+00
8.599999999999999645e+00,4.899999999999999911e-01,2.899999999999999800e-01,2.000000000000000000e+00,1.100000000000000006e-01,1.900000000000000000e+01,1.330000000000000000e+02,9.971999999999999753e-01,2.930000000000000160e+00,1.979999999999999982e+00,9.800000000000000711e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.700000000000000178e+00,4.899999999999999911e-01,2.600000000000000089e-01,1.899999999999999911e+00,6.199999999999999956e-02,9.000000000000000000e+00,3.100000000000000000e+01,9.966000000000000414e-01,3.390000000000000124e+00,6.400000000000000133e-01,9.599999999999999645e+00,5.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.020000000000000018e+00,4.000000000000000083e-02,1.399999999999999911e+00,4.499999999999999833e-02,4.100000000000000000e+01,8.500000000000000000e+01,9.938000000000000167e-01,3.750000000000000000e+00,4.799999999999999822e-01,1.050000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
4.700000000000000178e+00,5.999999999999999778e-01,1.700000000000000122e-01,2.299999999999999822e+00,5.800000000000000294e-02,1.700000000000000000e+01,1.060000000000000000e+02,9.931999999999999718e-01,3.850000000000000089e+00,5.999999999999999778e-01,1.290000000000000036e+01,6.000000000000000000e+00,1.000000000000000000e+00
6.799999999999999822e+00,7.750000000000000222e-01,0.000000000000000000e+00,3.000000000000000000e+00,1.019999999999999934e-01,8.000000000000000000e+00,2.300000000000000000e+01,9.965000000000000524e-01,3.450000000000000178e+00,5.600000000000000533e-01,1.069999999999999929e+01,5.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+00,7.000000000000000666e-02,3.000000000000000000e+00,2.200000000000000000e+01,9.962999999999999634e-01,3.250000000000000000e+00,6.300000000000000044e-01,9.199999999999999289e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.599999999999999645e+00,9.000000000000000222e-01,5.999999999999999778e-02,2.500000000000000000e+00,7.900000000000000078e-02,5.000000000000000000e+00,1.000000000000000000e+01,9.967000000000000304e-01,3.390000000000000124e+00,5.600000000000000533e-01,9.800000000000000711e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.099999999999999645e+00,5.450000000000000400e-01,1.799999999999999933e-01,1.899999999999999911e+00,8.000000000000000167e-02,1.300000000000000000e+01,3.500000000000000000e+01,9.971999999999999753e-01,3.299999999999999822e+00,5.899999999999999689e-01,9.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
8.300000000000000711e+00,6.099999999999999867e-01,2.999999999999999889e-01,2.100000000000000089e+00,8.400000000000000522e-02,1.100000000000000000e+01,5.000000000000000000e+01,9.971999999999999753e-01,3.399999999999999911e+00,6.099999999999999867e-01,1.019999999999999929e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.799999999999999822e+00,5.000000000000000000e-01,2.999999999999999889e-01,1.899999999999999911e+00,7.499999999999999722e-02,8.000000000000000000e+00,2.200000000000000000e+01,9.959000000000000075e-01,3.310000000000000053e+00,5.600000000000000533e-01,1.040000000000000036e+01,6.000000000000000000e+00,1.000000000000000000e+00
8.099999999999999645e+00,5.450000000000000400e-01,1.799999999999999933e-01,1.899999999999999911e+00,8.000000000000000167e-02,1.300000000000000000e+01,3.500000000000000000e+01,9.971999999999999753e-01,3.299999999999999822e+00,5.899999999999999689e-01,9.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
8.099999999999999645e+00,5.749999999999999556e-01,2.200000000000000011e-01,2.100000000000000089e+00,7.699999999999999900e-02,1.200000000000000000e+01,6.500000000000000000e+01,9.967000000000000304e-01,3.290000000000000036e+00,5.100000000000000089e-01,9.199999999999999289e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000178e+00,4.899999999999999911e-01,2.399999999999999911e-01,2.200000000000000178e+00,7.000000000000000666e-02,5.000000000000000000e+00,3.600000000000000000e+01,9.959999999999999964e-01,3.330000000000000071e+00,4.799999999999999822e-01,9.400000000000000355e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.099999999999999645e+00,5.749999999999999556e-01,2.200000000000000011e-01,2.100000000000000089e+00,7.699999999999999900e-02,1.200000000000000000e+01,6.500000000000000000e+01,9.967000000000000304e-01,3.290000000000000036e+00,5.100000000000000089e-01,9.199999999999999289e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.799999999999999822e+00,4.099999999999999756e-01,6.800000000000000488e-01,1.699999999999999956e+00,4.670000000000000262e-01,1.800000000000000000e+01,6.900000000000000000e+01,9.972999999999999643e-01,3.080000000000000071e+00,1.310000000000000053e+00,9.300000000000000711e+00,5.000000000000000000e+00,1.000000000000000000e+00
6.200000000000000178e+00,6.300000000000000044e-01,3.099999999999999978e-01,1.699999999999999956e+00,8.799999999999999489e-02,1.500000000000000000e+01,6.400000000000000000e+01,9.969000000000000083e-01,3.459999999999999964e+00,7.900000000000000355e-01,9.300000000000000711e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,3.300000000000000155e-01,5.300000000000000266e-01,2.500000000000000000e+00,9.099999999999999756e-02,1.800000000000000000e+01,8.000000000000000000e+01,9.976000000000000423e-01,3.370000000000000107e+00,8.000000000000000444e-01,9.599999999999999645e+00,6.000000000000000000e+00,1.000000000000000000e+00
8.099999999999999645e+00,7.850000000000000311e-01,5.200000000000000178e-01,2.000000000000000000e+00,1.219999999999999973e-01,3.700000000000000000e+01,1.530000000000000000e+02,9.969000000000000083e-01,3.209999999999999964e+00,6.899999999999999467e-01,9.300000000000000711e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.799999999999999822e+00,5.600000000000000533e-01,1.900000000000000022e-01,1.800000000000000044e+00,1.039999999999999952e-01,1.200000000000000000e+01,4.700000000000000000e+01,9.963999999999999524e-01,3.189999999999999947e+00,9.300000000000000488e-01,9.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.400000000000000355e+00,6.199999999999999956e-01,8.999999999999999667e-02,2.200000000000000178e+00,8.400000000000000522e-02,1.100000000000000000e+01,1.080000000000000000e+02,9.963999999999999524e-01,3.149999999999999911e+00,6.600000000000000311e-01,9.800000000000000711e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.400000000000000355e+00,5.999999999999999778e-01,1.000000000000000056e-01,2.200000000000000178e+00,8.500000000000000611e-02,1.400000000000000000e+01,1.110000000000000000e+02,9.963999999999999524e-01,3.149999999999999911e+00,6.600000000000000311e-01,9.800000000000000711e+00,5.000000000000000000e+00,1.000000000000000000e+00
1.009999999999999964e+01,3.099999999999999978e-01,4.400000000000000022e-01,2.299999999999999822e+00,8.000000000000000167e-02,2.200000000000000000e+01,4.600000000000000000e+01,9.988000000000000211e-01,3.319999999999999840e+00,6.700000000000000400e-01,9.699999999999999289e+00,6.000000000000000000e+00,1.000000000000000000e+00
7.799999999999999822e+00,5.600000000000000533e-01,1.900000000000000022e-01,1.800000000000000044e+00,1.039999999999999952e-01,1.200000000000000000e+01,4.700000000000000000e+01,9.963999999999999524e-01,3.189999999999999947e+00,9.300000000000000488e-01,9.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
9.400000000000000355e+00,4.000000000000000222e-01,3.099999999999999978e-01,2.200000000000000178e+00,8.999999999999999667e-02,1.300000000000000000e+01,6.200000000000000000e+01,9.966000000000000414e-01,3.069999999999999840e+00,6.300000000000000044e-01,1.050000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00
8.300000000000000711e+00,5.400000000000000355e-01,2.800000000000000266e-01,1.899999999999999911e+00,7.699999999999999900e-02,1.100000000000000000e+01,4.000000000000000000e+01,9.978000000000000203e-01,3.390000000000000124e+00,6.099999999999999867e-01,1.000000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.799999999999999822e+00,5.600000000000000533e-01,1.199999999999999956e-01,2.000000000000000000e+00,8.200000000000000344e-02,7.000000000000000000e+00,2.800000000000000000e+01,9.969999999999999973e-01,3.370000000000000107e+00,5.000000000000000000e-01,9.400000000000000355e+00,6.000000000000000000e+00,1.000000000000000000e+00
8.800000000000000711e+00,5.500000000000000444e-01,4.000000000000000083e-02,2.200000000000000178e+00,1.189999999999999947e-01,1.400000000000000000e+01,5.600000000000000000e+01,9.961999999999999744e-01,3.209999999999999964e+00,5.999999999999999778e-01,1.090000000000000036e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,6.899999999999999467e-01,8.000000000000000167e-02,1.800000000000000044e+00,9.700000000000000289e-02,2.200000000000000000e+01,8.900000000000000000e+01,9.959000000000000075e-01,3.339999999999999858e+00,5.400000000000000355e-01,9.199999999999999289e+00,6.000000000000000000e+00,1.000000000000000000e+00
7.299999999999999822e+00,1.070000000000000062e+00,8.999999999999999667e-02,1.699999999999999956e+00,1.779999999999999916e-01,1.000000000000000000e+01,8.900000000000000000e+01,9.961999999999999744e-01,3.299999999999999822e+00,5.699999999999999512e-01,9.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.800000000000000711e+00,5.500000000000000444e-01,4.000000000000000083e-02,2.200000000000000178e+00,1.189999999999999947e-01,1.400000000000000000e+01,5.600000000000000000e+01,9.961999999999999744e-01,3.209999999999999964e+00,5.999999999999999778e-01,1.090000000000000036e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.299999999999999822e+00,6.949999999999999512e-01,0.000000000000000000e+00,2.500000000000000000e+00,7.499999999999999722e-02,3.000000000000000000e+00,1.300000000000000000e+01,9.979999999999999982e-01,3.490000000000000213e+00,5.200000000000000178e-01,9.199999999999999289e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,7.099999999999999645e-01,0.000000000000000000e+00,2.600000000000000089e+00,8.000000000000000167e-02,1.100000000000000000e+01,3.400000000000000000e+01,9.976000000000000423e-01,3.439999999999999947e+00,5.300000000000000266e-01,9.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.799999999999999822e+00,5.000000000000000000e-01,1.700000000000000122e-01,1.600000000000000089e+00,8.200000000000000344e-02,2.100000000000000000e+01,1.020000000000000000e+02,9.959999999999999964e-01,3.390000000000000124e+00,4.799999999999999822e-01,9.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+00,6.199999999999999956e-01,4.000000000000000083e-02,1.899999999999999911e+00,1.459999999999999909e-01,2.700000000000000000e+01,9.000000000000000000e+01,9.983999999999999542e-01,3.160000000000000142e+00,6.999999999999999556e-01,9.400000000000000355e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.199999999999999289e+00,1.330000000000000071e+00,0.000000000000000000e+00,1.699999999999999956e+00,8.100000000000000255e-02,3.000000000000000000e+00,1.200000000000000000e+01,9.963999999999999524e-01,3.529999999999999805e+00,4.899999999999999911e-01,1.090000000000000036e+01,5.000000000000000000e+00,1.000000000000000000e+00
8.099999999999999645e+00,1.330000000000000071e+00,0.000000000000000000e+00,1.800000000000000044e+00,8.200000000000000344e-02,3.000000000000000000e+00,1.200000000000000000e+01,9.963999999999999524e-01,3.540000000000000036e+00,4.799999999999999822e-01,1.090000000000000036e+01,5.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,5.899999999999999689e-01,1.600000000000000033e-01,1.800000000000000044e+00,6.500000000000000222e-02,3.000000000000000000e+00,1.600000000000000000e+01,9.961999999999999744e-01,3.419999999999999929e+00,9.200000000000000400e-01,1.050000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00
6.099999999999999645e+00,3.800000000000000044e-01,1.499999999999999944e-01,1.800000000000000044e+00,7.199999999999999456e-02,6.000000000000000000e+00,1.900000000000000000e+01,9.955000000000000515e-01,3.419999999999999929e+00,5.699999999999999512e-01,9.400000000000000355e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,7.449999999999999956e-01,5.600000000000000533e-01,2.000000000000000000e+00,1.179999999999999938e-01,3.000000000000000000e+01,1.340000000000000000e+02,9.968000000000000194e-01,3.240000000000000213e+00,6.600000000000000311e-01,9.400000000000000355e+00,5.000000000000000000e+00,1.000000000000000000e+00
5.599999999999999645e+00,5.000000000000000000e-01,8.999999999999999667e-02,2.299999999999999822e+00,4.900000000000000189e-02,1.700000000000000000e+01,9.900000000000000000e+01,9.937000000000000277e-01,3.629999999999999893e+00,6.300000000000000044e-01,1.300000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
5.599999999999999645e+00,5.000000000000000000e-01,8.999999999999999667e-02,2.299999999999999822e+00,4.900000000000000189e-02,1.700000000000000000e+01,9.900000000000000000e+01,9.937000000000000277e-01,3.629999999999999893e+00,6.300000000000000044e-01,1.300000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
6.599999999999999645e+00,5.000000000000000000e-01,1.000000000000000021e-02,1.500000000000000000e+00,5.999999999999999778e-02,1.700000000000000000e+01,2.600000000000000000e+01,9.951999999999999735e-01,3.399999999999999911e+00,5.799999999999999600e-01,9.800000000000000711e+00,6.000000000000000000e+00,1.000000000000000000e+00
7.900000000000000355e+00,1.040000000000000036e+00,5.000000000000000278e-02,2.200000000000000178e+00,8.400000000000000522e-02,1.300000000000000000e+01,2.900000000000000000e+01,9.959000000000000075e-01,3.220000000000000195e+00,5.500000000000000444e-01,9.900000000000000355e+00,6.000000000000000000e+00,1.000000000000000000e+00
8.400000000000000355e+00,7.449999999999999956e-01,1.100000000000000006e-01,1.899999999999999911e+00,8.999999999999999667e-02,1.600000000000000000e+01,6.300000000000000000e+01,9.965000000000000524e-01,3.189999999999999947e+00,8.199999999999999512e-01,9.599999999999999645e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.300000000000000711e+00,7.149999999999999689e-01,1.499999999999999944e-01,1.800000000000000044e+00,8.899999999999999578e-02,1.000000000000000000e+01,5.200000000000000000e+01,9.968000000000000194e-01,3.229999999999999982e+00,7.700000000000000178e-01,9.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000178e+00,4.149999999999999800e-01,3.599999999999999867e-01,2.000000000000000000e+00,8.100000000000000255e-02,1.300000000000000000e+01,4.500000000000000000e+01,9.971999999999999753e-01,3.479999999999999982e+00,6.400000000000000133e-01,9.199999999999999289e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.799999999999999822e+00,5.600000000000000533e-01,1.900000000000000022e-01,2.100000000000000089e+00,8.100000000000000255e-02,1.500000000000000000e+01,1.050000000000000000e+02,9.961999999999999744e-01,3.330000000000000071e+00,5.400000000000000355e-01,9.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
